Descrição de informações da simulação do page rank por iteração

Iteração 1
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 43   | RE 258980 | ILMAR GALVÃO        | N | 0.001561
 44   | MI 529    | CARLOS VELLOSO      | S | 0.001493
 45   | ADI 1918  | MAURÍCIO CORRÊA     | N | 0.001475
 46   | ADI 2448  | SYDNEY SANCHES      | N | 0.001473
 47   | ADI 990   | SYDNEY SANCHES      | N | 0.001318
 48   | MS 23061  | SEPÚLVEDA PERTENCE  | S | 0.001244
 49   | ADI 1893  | CARLOS VELLOSO      | N | 0.001223
 50   | MS 24849  | CELSO DE MELLO      | N | 0.001176
 51   | ADI 3105  | ELLEN GRACIE        | N | 0.001163
 52   | ADI 3322  | GILMAR MENDES       | N | 0.001029
 53   | ADI 508   | SYDNEY SANCHES      | N | 0.001017
 54   | RE 453740 | GILMAR MENDES       | N | 0.001016
 55   | ADI 699   | SYDNEY SANCHES      | S | 0.001015
 56   | ADI 1040  | NÉRI DA SILVEIRA    | N | 0.000981
 57   | RE 298695 | SEPÚLVEDA PERTENCE  | N | 0.000832
 58   | ADI 3826  | EROS GRAU           | N | 0.000795
 59   | RE 376846 | CARLOS VELLOSO      | N | 0.000753
 60   | RE 298694 | SEPÚLVEDA PERTENCE  | N | 0.000743
 61   | ADI 3533  | EROS GRAU           | N | 0.000742
 62   | ADI 1628  | EROS GRAU           | N | 0.000731
 63   | MS 24784  | CARLOS VELLOSO      | N | 0.000721
 64   | ADI 1571  | GILMAR MENDES       | N | 0.000698
 65   | RE 206048 | MARCO AURÉLIO       | N | 0.000655
 66   | RE 571572 | GILMAR MENDES       | N | 0.000652
 67   | IF 2953   | MARCO AURÉLIO       | S | 0.000650
 68   | HC 81611  | SEPÚLVEDA PERTENCE  | N | 0.000637
 69   | ADI 2050  | MAURÍCIO CORRÊA     | N | 0.000625
 70   | ADI 1141  | ELLEN GRACIE        | N | 0.000624
 71   | RE 141190 | ILMAR GALVÃO        | N | 0.000599
 72   | ADI 1949  | DIAS TOFFOLI        | N | 0.000593
 73   | ADI 2242  | MOREIRA ALVES       | N | 0.000590
 74   | ADI 2847  | CARLOS VELLOSO      | N | 0.000570
 75   | ADI 1901  | ILMAR GALVÃO        | N | 0.000563
 76   | MS 24138  | GILMAR MENDES       | N | 0.000547
 77   | RE 346084 | ILMAR GALVÃO        | N | 0.000541
 78   | ADI 3128  | ELLEN GRACIE        | N | 0.000533
 79   | MS 24958  | MARCO AURÉLIO       | N | 0.000522
 80   | ADI 2690  | GILMAR MENDES       | N | 0.000514
 81   | ADI 2615  | EROS GRAU           | N | 0.000508
 82   | ADI 1879  | JOAQUIM BARBOSA     | N | 0.000506
 83   | ADI 2220  | CÁRMEN LÚCIA        | N | 0.000499
 84   | HC 81231  | NÉRI DA SILVEIRA    | N | 0.000498
 85   | RHC 81796 | NÉRI DA SILVEIRA    | N | 0.000498
 86   | HC 81162  | MOREIRA ALVES       | N | 0.000498
 87   | ADI 1654  | MAURÍCIO CORRÊA     | N | 0.000498
 88   | RE 279872 | SEPÚLVEDA PERTENCE  | N | 0.000498
 89   | RE 237718 | SEPÚLVEDA PERTENCE  | N | 0.000485
 90   | ADI 305   | MAURÍCIO CORRÊA     | N | 0.000469
 91   | ADI 2158  | DIAS TOFFOLI        | N | 0.000459
 92   | ADI 1980  | CEZAR PELUSO        | N | 0.000452
 93   | RE 325822 | ILMAR GALVÃO        | N | 0.000438
 94   | ADI 2874  | MARCO AURÉLIO       | N | 0.000430
 95   | MI 721    | MARCO AURÉLIO       | N | 0.000426
 96   | RE 377457 | GILMAR MENDES       | N | 0.000425
 97   | ADI 2031  | ELLEN GRACIE        | N | 0.000420
 98   | ADI 2682  | GILMAR MENDES       | N | 0.000409
 99   | ADI 3847  | GILMAR MENDES       | N | 0.000397
 100  | RE 290079 | ILMAR GALVÃO        | N | 0.000391


Iteração 2
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 RE 423768 | MARCO AURÉLIO | N
 ADI 1472  | ILMAR GALVÃO  | N
 ADI 1141  | ELLEN GRACIE  | N
 RE 346084 | ILMAR GALVÃO  | N
 ADI 1980  | CEZAR PELUSO  | N
 RE 377457 | GILMAR MENDES | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | RE 272872 | ILMAR GALVÃO        | N | 0.274960
 2    | ADI 2602  | JOAQUIM BARBOSA     | N | 0.089976
 3    | RE 396266 | CARLOS VELLOSO      | N | 0.036891
 4    | RE 527602 | EROS GRAU           | N | 0.034870
 5    | HC 81260  | SEPÚLVEDA PERTENCE  | N | 0.028582
 6    | HC 81261  | SEPÚLVEDA PERTENCE  | S | 0.028500
 7    | RE 418416 | SEPÚLVEDA PERTENCE  | N | 0.023779
 8    | HC 83168  | SEPÚLVEDA PERTENCE  | N | 0.023749
 9    | ADI 1991  | EROS GRAU           | N | 0.018145
 10   | ADI 1399  | MAURÍCIO CORRÊA     | N | 0.018143
 11   | ADI 678   | CARLOS VELLOSO      | N | 0.015328
 12   | RE 484770 | SEPÚLVEDA PERTENCE  | N | 0.013362
 13   | RE 458110 | MARCO AURÉLIO       | N | 0.013361
 14   | RE 551401 | RICARDO LEWANDOWSKI | S | 0.011515
 15   | ADI 703   | ELLEN GRACIE        | N | 0.011494
 16   | ADI 743   | ELLEN GRACIE        | N | 0.007668
 17   | RE 557542 | RICARDO LEWANDOWSKI | S | 0.006671
 18   | RE 317903 | SEPÚLVEDA PERTENCE  | N | 0.005760
 19   | ADI 544   | CARLOS VELLOSO      | N | 0.004188
 20   | ADI 144   | GILMAR MENDES       | N | 0.004184
 21   | ADI 559   | EROS GRAU           | N | 0.004174
 22   | EXT 803   | NELSON JOBIM        | N | 0.002950
 23   | HC 81939  | SEPÚLVEDA PERTENCE  | N | 0.002947
 24   | HC 80837  | CELSO DE MELLO      | N | 0.002784
 25   | HC 80721  | NÉRI DA SILVEIRA    | N | 0.002783
 26   | ADI 347   | JOAQUIM BARBOSA     | N | 0.002427
 27   | MS 30822  | RICARDO LEWANDOWSKI | N | 0.002427
 28   | RCL 5758  | CÁRMEN LÚCIA        | N | 0.002427
 29   | MS 24847  | CELSO DE MELLO      | S | 0.002425
 30   | MS 24848  | CELSO DE MELLO      | S | 0.002425
 31   | MS 24845  | CELSO DE MELLO      | S | 0.002425
 32   | RE 416827 | GILMAR MENDES       | S | 0.002362
 33   | RE 415454 | GILMAR MENDES       | N | 0.002354
 34   | ADI 554   | EROS GRAU           | N | 0.002087
 35   | ADI 1903  | RICARDO LEWANDOWSKI | N | 0.002003
 36   | ADI 1921  | CARLOS VELLOSO      | N | 0.002001
 37   | ADI 2655  | ELLEN GRACIE        | N | 0.001992
 38   | ADI 2078  | GILMAR MENDES       | N | 0.001990
 39   | MS 24849  | CELSO DE MELLO      | N | 0.001824
 40   | MI 529    | CARLOS VELLOSO      | S | 0.001820
 41   | RE 258980 | ILMAR GALVÃO        | N | 0.001638
 42   | ADI 1893  | CARLOS VELLOSO      | N | 0.001531
 43   | MS 23061  | SEPÚLVEDA PERTENCE  | S | 0.001517
 44   | ADI 1628  | EROS GRAU           | N | 0.001508
 45   | ADI 990   | SYDNEY SANCHES      | N | 0.001459
 46   | ADI 3322  | GILMAR MENDES       | N | 0.001343
 47   | ADI 2050  | MAURÍCIO CORRÊA     | N | 0.001275
 48   | ADI 508   | SYDNEY SANCHES      | N | 0.001214
 49   | ADI 699   | SYDNEY SANCHES      | S | 0.001212
 50   | ADI 1901  | ILMAR GALVÃO        | N | 0.001149
 51   | ADI 1040  | NÉRI DA SILVEIRA    | N | 0.001135
 52   | ADI 1879  | JOAQUIM BARBOSA     | N | 0.001035
 53   | ADI 2220  | CÁRMEN LÚCIA        | N | 0.001031
 54   | ADI 3826  | EROS GRAU           | N | 0.000994
 55   | ADI 3105  | ELLEN GRACIE        | N | 0.000992
 56   | RE 453740 | GILMAR MENDES       | N | 0.000963
 57   | ADI 3533  | EROS GRAU           | N | 0.000899
 58   | RE 298695 | SEPÚLVEDA PERTENCE  | N | 0.000878
 59   | RE 298694 | SEPÚLVEDA PERTENCE  | N | 0.000854
 60   | RE 376846 | CARLOS VELLOSO      | N | 0.000758
 61   | MS 24784  | CARLOS VELLOSO      | N | 0.000756
 62   | ADI 2615  | EROS GRAU           | N | 0.000725
 63   | ADI 1949  | DIAS TOFFOLI        | N | 0.000701
 64   | RE 571572 | GILMAR MENDES       | N | 0.000700
 65   | ADI 1571  | GILMAR MENDES       | N | 0.000679
 66   | RE 206048 | MARCO AURÉLIO       | N | 0.000674
 67   | MS 24138  | GILMAR MENDES       | N | 0.000660
 68   | IF 2953   | MARCO AURÉLIO       | S | 0.000652
 69   | RE 141190 | ILMAR GALVÃO        | N | 0.000612
 70   | HC 81231  | NÉRI DA SILVEIRA    | N | 0.000607
 71   | HC 81162  | MOREIRA ALVES       | N | 0.000607
 72   | RHC 81796 | NÉRI DA SILVEIRA    | N | 0.000607
 73   | ADI 1654  | MAURÍCIO CORRÊA     | N | 0.000607
 74   | RE 279872 | SEPÚLVEDA PERTENCE  | N | 0.000607
 75   | HC 81611  | SEPÚLVEDA PERTENCE  | N | 0.000592
 76   | RE 237718 | SEPÚLVEDA PERTENCE  | N | 0.000577
 77   | ADI 2242  | MOREIRA ALVES       | N | 0.000565
 78   | ADI 3128  | ELLEN GRACIE        | N | 0.000556
 79   | ADI 305   | MAURÍCIO CORRÊA     | N | 0.000553
 80   | ADI 2847  | CARLOS VELLOSO      | N | 0.000552
 81   | MS 24958  | MARCO AURÉLIO       | N | 0.000539
 82   | ADI 2874  | MARCO AURÉLIO       | N | 0.000532
 83   | ADI 3847  | GILMAR MENDES       | N | 0.000532
 84   | RE 325822 | ILMAR GALVÃO        | N | 0.000531
 85   | ADI 2690  | GILMAR MENDES       | N | 0.000525
 86   | ADI 132   | SEPÚLVEDA PERTENCE  | N | 0.000455
 87   | ADI 2158  | DIAS TOFFOLI        | N | 0.000440
 88   | ADI 4369  | MARCO AURÉLIO       | N | 0.000425
 89   | MI 721    | MARCO AURÉLIO       | N | 0.000411
 90   | MS 24742  | MARCO AURÉLIO       | N | 0.000400
 91   | RE 290079 | ILMAR GALVÃO        | N | 0.000380
 92   | HC 82959  | MARCO AURÉLIO       | N | 0.000377
 93   | RE 313382 | MAURÍCIO CORRÊA     | N | 0.000376
 94   | ADC 4     | SYDNEY SANCHES      | N | 0.000371
 95   | ADI 2682  | GILMAR MENDES       | N | 0.000370
 96   | ADI 2225  | DIAS TOFFOLI        | N | 0.000351
 97   | RCL 7569  | ELLEN GRACIE        | N | 0.000350
 98   | RE 558258 | RICARDO LEWANDOWSKI | N | 0.000349
 99   | RE 418918 | ELLEN GRACIE        | N | 0.000349
 100  | ADI 3305  | EROS GRAU           | N | 0.000325


Iteração 3
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 ADI 1399  | MAURÍCIO CORRÊA    | N
 RE 484770 | SEPÚLVEDA PERTENCE | N
 ADI 544   | CARLOS VELLOSO     | N
 ADI 1921  | CARLOS VELLOSO     | N
 ADI 3322  | GILMAR MENDES      | N
 ADI 3826  | EROS GRAU          | N
 RE 453740 | GILMAR MENDES      | N
 RE 279872 | SEPÚLVEDA PERTENCE | N
 ADI 132   | SEPÚLVEDA PERTENCE | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | RE 272872 | ILMAR GALVÃO        | N | 0.294451
 2    | ADI 2602  | JOAQUIM BARBOSA     | N | 0.082677
 3    | MS 24268  | ELLEN GRACIE        | N | 0.072821
 4    | RE 396266 | CARLOS VELLOSO      | N | 0.037412
 5    | RE 418416 | SEPÚLVEDA PERTENCE  | N | 0.026527
 6    | HC 83168  | SEPÚLVEDA PERTENCE  | N | 0.026495
 7    | HC 81260  | SEPÚLVEDA PERTENCE  | N | 0.022717
 8    | HC 81261  | SEPÚLVEDA PERTENCE  | S | 0.022659
 9    | ADI 678   | CARLOS VELLOSO      | N | 0.016726
 10   | RE 423768 | MARCO AURÉLIO       | N | 0.012597
 11   | ADI 2732  | DIAS TOFFOLI        | N | 0.012581
 12   | ADI 703   | ELLEN GRACIE        | N | 0.012540
 13   | ADI 743   | ELLEN GRACIE        | N | 0.008373
 14   | RE 557542 | RICARDO LEWANDOWSKI | S | 0.007242
 15   | RE 317903 | SEPÚLVEDA PERTENCE  | N | 0.006269
 16   | ADI 1595  | EROS GRAU           | S | 0.003638
 17   | HC 80837  | CELSO DE MELLO      | N | 0.003633
 18   | HC 80721  | NÉRI DA SILVEIRA    | N | 0.003631
 19   | EXT 803   | NELSON JOBIM        | N | 0.003121
 20   | HC 81939  | SEPÚLVEDA PERTENCE  | N | 0.003118
 21   | ADI 347   | JOAQUIM BARBOSA     | N | 0.002883
 22   | ADI 1472  | ILMAR GALVÃO        | N | 0.002765
 23   | MS 30822  | RICARDO LEWANDOWSKI | N | 0.002634
 24   | RCL 5758  | CÁRMEN LÚCIA        | N | 0.002634
 25   | RE 416827 | GILMAR MENDES       | S | 0.002325
 26   | RE 415454 | GILMAR MENDES       | N | 0.002318
 27   | ADI 990   | SYDNEY SANCHES      | N | 0.002312
 28   | ADI 2655  | ELLEN GRACIE        | N | 0.002177
 29   | ADI 2078  | GILMAR MENDES       | N | 0.002175
 30   | ADI 1972  | TEORI ZAVASCKI      | N | 0.002048
 31   | ADI 3323  | JOAQUIM BARBOSA     | N | 0.002048
 32   | MS 24847  | CELSO DE MELLO      | S | 0.002013
 33   | MS 24848  | CELSO DE MELLO      | S | 0.002013
 34   | MS 24845  | CELSO DE MELLO      | S | 0.002012
 35   | ADI 554   | EROS GRAU           | N | 0.001976
 36   | MS 23061  | SEPÚLVEDA PERTENCE  | S | 0.001976
 37   | MI 529    | CARLOS VELLOSO      | S | 0.001976
 38   | ADI 559   | EROS GRAU           | N | 0.001975
 39   | ADI 1646  | GILMAR MENDES       | N | 0.001822
 40   | ADI 1623  | JOAQUIM BARBOSA     | N | 0.001661
 41   | HC 103826 | CELSO DE MELLO      | S | 0.001532
 42   | HC 102826 | CELSO DE MELLO      | S | 0.001532
 43   | MS 24849  | CELSO DE MELLO      | N | 0.001513
 44   | ADI 1893  | CARLOS VELLOSO      | N | 0.001492
 45   | ADI 1274  | CARLOS VELLOSO      | N | 0.001477
 46   | ADI 1918  | MAURÍCIO CORRÊA     | N | 0.001477
 47   | ADI 1195  | EDSON FACHIN        | S | 0.001476
 48   | ADI 2448  | SYDNEY SANCHES      | N | 0.001475
 49   | ADI 508   | SYDNEY SANCHES      | N | 0.001442
 50   | ADI 699   | SYDNEY SANCHES      | S | 0.001440
 51   | RE 258980 | ILMAR GALVÃO        | N | 0.001425
 52   | ADI 1040  | NÉRI DA SILVEIRA    | N | 0.001298
 53   | RE 298695 | SEPÚLVEDA PERTENCE  | N | 0.000773
 54   | MS 24784  | CARLOS VELLOSO      | N | 0.000745
 55   | ADI 1571  | GILMAR MENDES       | N | 0.000744
 56   | MS 24138  | GILMAR MENDES       | N | 0.000728
 57   | RE 376846 | CARLOS VELLOSO      | N | 0.000724
 58   | HC 81611  | SEPÚLVEDA PERTENCE  | N | 0.000681
 59   | ADI 3105  | ELLEN GRACIE        | N | 0.000671
 60   | RE 206048 | MARCO AURÉLIO       | N | 0.000668
 61   | RHC 81796 | NÉRI DA SILVEIRA    | N | 0.000659
 62   | HC 81162  | MOREIRA ALVES       | N | 0.000659
 63   | ADI 1654  | MAURÍCIO CORRÊA     | N | 0.000659
 64   | HC 81231  | NÉRI DA SILVEIRA    | N | 0.000659
 65   | IF 2953   | MARCO AURÉLIO       | S | 0.000644
 66   | ADI 1949  | DIAS TOFFOLI        | N | 0.000640
 67   | RE 141190 | ILMAR GALVÃO        | N | 0.000608
 68   | ADI 3533  | EROS GRAU           | N | 0.000601
 69   | ADI 2242  | MOREIRA ALVES       | N | 0.000600
 70   | RE 298694 | SEPÚLVEDA PERTENCE  | N | 0.000591
 71   | ADI 2847  | CARLOS VELLOSO      | N | 0.000574
 72   | RE 346084 | ILMAR GALVÃO        | N | 0.000558
 73   | ADI 3128  | ELLEN GRACIE        | N | 0.000538
 74   | ADI 1721  | CARLOS BRITTO       | N | 0.000527
 75   | MS 24958  | MARCO AURÉLIO       | N | 0.000526
 76   | ADI 2158  | DIAS TOFFOLI        | N | 0.000524
 77   | ADI 2690  | GILMAR MENDES       | N | 0.000520
 78   | ADI 1281  | MAURÍCIO CORRÊA     | N | 0.000518
 79   | RE 571572 | GILMAR MENDES       | N | 0.000513
 80   | ADI 2225  | DIAS TOFFOLI        | N | 0.000494
 81   | ADI 1141  | ELLEN GRACIE        | N | 0.000450
 82   | ADI 1980  | CEZAR PELUSO        | N | 0.000437
 83   | RE 377457 | GILMAR MENDES       | N | 0.000435
 84   | ADI 2682  | GILMAR MENDES       | N | 0.000416
 85   | MI 721    | MARCO AURÉLIO       | N | 0.000413
 86   | RE 558258 | RICARDO LEWANDOWSKI | N | 0.000388
 87   | HC 82959  | MARCO AURÉLIO       | N | 0.000386
 88   | RE 290079 | ILMAR GALVÃO        | N | 0.000367
 89   | RE 237718 | SEPÚLVEDA PERTENCE  | N | 0.000366
 90   | ADC 4     | SYDNEY SANCHES      | N | 0.000366
 91   | EXT 814   | MOREIRA ALVES       | N | 0.000362
 92   | EXT 793   | MAURÍCIO CORRÊA     | N | 0.000359
 93   | RE 449420 | SEPÚLVEDA PERTENCE  | N | 0.000351
 94   | RCL 7569  | ELLEN GRACIE        | N | 0.000349
 95   | ADI 305   | MAURÍCIO CORRÊA     | N | 0.000344
 96   | MS 24742  | MARCO AURÉLIO       | N | 0.000338
 97   | RE 313382 | MAURÍCIO CORRÊA     | N | 0.000337
 98   | ADI 1628  | EROS GRAU           | N | 0.000332
 99   | RE 419075 | MARCO AURÉLIO       | N | 0.000317
 100  | HC 85185  | CEZAR PELUSO        | N | 0.000315


Iteração 4
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 MS 24268  | ELLEN GRACIE       | N
 HC 83168  | SEPÚLVEDA PERTENCE | N
 EXT 803   | NELSON JOBIM       | N
 HC 81939  | SEPÚLVEDA PERTENCE | N
 ADI 2655  | ELLEN GRACIE       | N
 ADI 3533  | EROS GRAU          | N
 RE 346084 | ILMAR GALVÃO       | N
 RCL 7569  | ELLEN GRACIE       | N
 RE 313382 | MAURÍCIO CORRÊA    | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | RE 272872 | ILMAR GALVÃO        | N | 0.250576
 2    | ADI 2602  | JOAQUIM BARBOSA     | N | 0.072084
 3    | ADI 3458  | EROS GRAU           | N | 0.032457
 4    | ADI 1933  | EROS GRAU           | N | 0.032407
 5    | ADI 1595  | EROS GRAU           | S | 0.029605
 6    | RE 396266 | CARLOS VELLOSO      | N | 0.029052
 7    | ADI 2050  | MAURÍCIO CORRÊA     | N | 0.027459
 8    | ADI 1628  | EROS GRAU           | N | 0.022852
 9    | ADI 1901  | ILMAR GALVÃO        | N | 0.018341
 10   | ADI 1879  | JOAQUIM BARBOSA     | N | 0.018293
 11   | HC 81260  | SEPÚLVEDA PERTENCE  | N | 0.015400
 12   | HC 81261  | SEPÚLVEDA PERTENCE  | S | 0.015347
 13   | ADI 1646  | GILMAR MENDES       | N | 0.014853
 14   | RE 484770 | SEPÚLVEDA PERTENCE  | N | 0.012704
 15   | RE 458110 | MARCO AURÉLIO       | N | 0.012703
 16   | ADI 678   | CARLOS VELLOSO      | N | 0.012059
 17   | RE 423768 | MARCO AURÉLIO       | N | 0.009554
 18   | ADI 2732  | DIAS TOFFOLI        | N | 0.009537
 19   | ADI 703   | ELLEN GRACIE        | N | 0.009043
 20   | ADI 2059  | EROS GRAU           | N | 0.007138
 21   | ADI 743   | ELLEN GRACIE        | N | 0.006031
 22   | RE 557542 | RICARDO LEWANDOWSKI | S | 0.005624
 23   | RE 317903 | SEPÚLVEDA PERTENCE  | N | 0.005142
 24   | ADI 1914  | CEZAR PELUSO        | N | 0.004580
 25   | ADI 544   | CARLOS VELLOSO      | N | 0.003748
 26   | ADI 144   | GILMAR MENDES       | N | 0.003744
 27   | ADI 559   | EROS GRAU           | N | 0.003733
 28   | ADI 1145  | CARLOS VELLOSO      | N | 0.003581
 29   | ADI 2129  | EROS GRAU           | N | 0.003566
 30   | HC 80837  | CELSO DE MELLO      | N | 0.003244
 31   | HC 80721  | NÉRI DA SILVEIRA    | N | 0.003242
 32   | ADI 2724  | GILMAR MENDES       | N | 0.002793
 33   | ADI 1472  | ILMAR GALVÃO        | N | 0.002662
 34   | RE 416827 | GILMAR MENDES       | S | 0.002337
 35   | RE 415454 | GILMAR MENDES       | N | 0.002329
 36   | MS 30822  | RICARDO LEWANDOWSKI | N | 0.002046
 37   | RCL 5758  | CÁRMEN LÚCIA        | N | 0.002046
 38   | ADI 554   | EROS GRAU           | N | 0.001867
 39   | ADI 3322  | GILMAR MENDES       | N | 0.001842
 40   | ADI 1623  | JOAQUIM BARBOSA     | N | 0.001599
 41   | RE 258980 | ILMAR GALVÃO        | N | 0.001587
 42   | MI 529    | CARLOS VELLOSO      | S | 0.001534
 43   | ADI 1918  | MAURÍCIO CORRÊA     | N | 0.001422
 44   | ADI 2448  | SYDNEY SANCHES      | N | 0.001420
 45   | ADI 990   | SYDNEY SANCHES      | N | 0.001389
 46   | MS 24847  | CELSO DE MELLO      | S | 0.001378
 47   | MS 24848  | CELSO DE MELLO      | S | 0.001378
 48   | MS 24845  | CELSO DE MELLO      | S | 0.001377
 49   | ADI 347   | JOAQUIM BARBOSA     | N | 0.001279
 50   | MS 23061  | SEPÚLVEDA PERTENCE  | S | 0.001279
 51   | ADI 1893  | CARLOS VELLOSO      | N | 0.001265
 52   | HC 103826 | CELSO DE MELLO      | S | 0.001222
 53   | HC 102826 | CELSO DE MELLO      | S | 0.001222
 54   | ADI 1040  | NÉRI DA SILVEIRA    | N | 0.001210
 55   | ADI 3105  | ELLEN GRACIE        | N | 0.001156
 56   | RE 453740 | GILMAR MENDES       | N | 0.001093
 57   | MS 24849  | CELSO DE MELLO      | N | 0.001035
 58   | RE 298694 | SEPÚLVEDA PERTENCE  | N | 0.000883
 59   | RE 298695 | SEPÚLVEDA PERTENCE  | N | 0.000874
 60   | ADI 3847  | GILMAR MENDES       | N | 0.000851
 61   | RE 376846 | CARLOS VELLOSO      | N | 0.000786
 62   | MS 24784  | CARLOS VELLOSO      | N | 0.000765
 63   | ADI 1141  | ELLEN GRACIE        | N | 0.000763
 64   | ADI 2615  | EROS GRAU           | N | 0.000732
 65   | ADI 4369  | MARCO AURÉLIO       | N | 0.000731
 66   | RE 206048 | MARCO AURÉLIO       | N | 0.000678
 67   | ADI 508   | SYDNEY SANCHES      | N | 0.000640
 68   | ADI 699   | SYDNEY SANCHES      | S | 0.000639
 69   | IF 2953   | MARCO AURÉLIO       | S | 0.000634
 70   | ADI 305   | MAURÍCIO CORRÊA     | N | 0.000620
 71   | ADI 1571  | GILMAR MENDES       | N | 0.000613
 72   | ADI 1949  | DIAS TOFFOLI        | N | 0.000603
 73   | ADI 2242  | MOREIRA ALVES       | N | 0.000596
 74   | RE 141190 | ILMAR GALVÃO        | N | 0.000587
 75   | ADI 2847  | CARLOS VELLOSO      | N | 0.000574
 76   | ADI 2874  | MARCO AURÉLIO       | N | 0.000572
 77   | MS 24138  | GILMAR MENDES       | N | 0.000571
 78   | RE 571572 | GILMAR MENDES       | N | 0.000551
 79   | HC 81611  | SEPÚLVEDA PERTENCE  | N | 0.000549
 80   | ADI 3128  | ELLEN GRACIE        | N | 0.000541
 81   | ADI 1721  | CARLOS BRITTO       | N | 0.000541
 82   | MS 24958  | MARCO AURÉLIO       | N | 0.000529
 83   | ADI 2158  | DIAS TOFFOLI        | N | 0.000525
 84   | ADI 2690  | GILMAR MENDES       | N | 0.000521
 85   | RHC 81796 | NÉRI DA SILVEIRA    | N | 0.000512
 86   | HC 81162  | MOREIRA ALVES       | N | 0.000512
 87   | ADI 1654  | MAURÍCIO CORRÊA     | N | 0.000512
 88   | HC 81231  | NÉRI DA SILVEIRA    | N | 0.000512
 89   | RE 279872 | SEPÚLVEDA PERTENCE  | N | 0.000512
 90   | MI 721    | MARCO AURÉLIO       | N | 0.000482
 91   | RE 348827 | CARLOS VELLOSO      | N | 0.000426
 92   | RE 447584 | CEZAR PELUSO        | N | 0.000424
 93   | RE 351750 | MARCO AURÉLIO       | N | 0.000423
 94   | ADI 1281  | MAURÍCIO CORRÊA     | N | 0.000404
